-46,-50,-77,-67,-73,-82,-59,-81,-81,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-60,-79,-69,-72,-79,-60,-81,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-46,-49,-76,-62,-73,-80,-60,-81,100,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-48,-75,-68,-74,-82,-63,-82,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-58,-79,-67,-72,100,-74,-83,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-47,-49,-78,-66,-74,-81,-57,-86,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-47,-50,-79,-66,-71,100,-59,-77,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-57,-81,-67,-71,100,-69,-77,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-48,-57,-75,-68,-73,100,-70,-78,-90,-91,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-47,-53,-79,-65,-74,-77,-73,-78,-87,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-58,-73,-69,-70,100,-72,-80,-88,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-56,-82,-71,-70,-80,-72,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-58,-69,-67,-71,-77,-67,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-59,-79,100,-70,100,-69,-78,-85,-86,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-48,-56,100,-66,-73,-80,-81,-72,-84,-90,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-46,100,-75,-70,-70,100,-69,-79,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-47,-58,-69,-69,-72,100,-68,-78,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-54,-49,-74,-76,-79,100,-67,-78,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-47,100,-65,-82,100,-82,-76,-93,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-47,-75,-64,-77,-79,-68,-79,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-47,100,-65,-81,-79,-67,-77,-92,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-50,-74,-64,-80,-79,-71,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-48,100,-71,-75,100,-64,-78,-89,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-54,-52,-71,-66,-83,-77,-59,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-51,-73,-76,-82,-78,-60,-75,-88,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-48,-75,-68,-79,100,-72,-78,-89,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-47,-72,100,-81,-78,-59,-77,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-51,-72,-67,100,100,-65,100,-92,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-57,-79,-73,-67,100,-67,-75,-87,-88,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-52,-77,-65,-70,-85,-70,-78,-87,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-52,-78,-74,-67,-84,-66,-81,-94,-90,-83,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-50,-77,-66,-68,-83,-68,100,-88,-91,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-48,100,-77,-71,100,100,-72,-80,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-56,-78,100,-66,100,-70,-80,-88,-89,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-48,-56,-77,-66,-66,100,-67,-80,-89,-89,-90,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-55,-76,-65,-72,-82,-70,100,-86,-89,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-56,-73,-67,-66,100,-70,-82,-89,-90,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-49,-75,-65,-71,-77,-71,-80,100,-90,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-49,-75,-60,-70,-77,-73,-76,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-48,-48,-75,-61,-72,100,-71,-76,-87,-91,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-50,-76,-60,100,-78,-72,-74,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-49,-75,-61,-71,-77,-72,-75,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-47,-75,-66,-70,-78,-72,-74,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-48,-48,100,100,-73,-77,-70,-75,-86,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-47,-85,-62,-72,100,-72,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-49,-46,-75,100,-70,100,-71,-74,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-48,-74,-61,-70,-77,-71,-76,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-57,-75,-63,-68,100,-69,-73,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-54,-71,-62,-67,-76,-66,-77,-88,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-56,-75,-63,-80,100,-66,-74,-89,100,-92,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-58,-74,100,100,-79,-66,-78,-88,-86,-84,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-58,-74,100,-66,100,-68,-77,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-51,-76,-67,100,100,-66,-83,-90,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-50,-74,100,-68,100,-67,-74,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-54,-73,-64,-69,-78,-67,-79,-88,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-53,-75,-64,-68,-77,-65,-78,-88,-86,-85,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-58,-73,-65,100,-79,-68,-76,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-60,-78,-60,-77,-83,-70,-78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-51,-78,-59,-79,-82,-67,-78,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-59,-79,-59,-77,-83,-67,-78,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-60,-79,-59,-78,-84,-67,-77,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-51,-79,-58,100,-83,-68,-77,-90,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-60,-78,-60,-77,-82,-66,-79,-90,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-51,-78,-59,-78,-83,-69,-79,-90,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-52,-79,100,-78,-82,-69,-79,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-61,-78,100,100,-82,-70,100,-89,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-78,-62,100,-59,-79,100,-67,-79,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-57,-78,-63,100,-82,-68,-76,-88,-92,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-55,-77,-63,-69,100,-68,-79,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-55,-74,-64,-73,100,-75,-77,-86,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-54,-56,-71,-66,-71,100,-73,-74,-87,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-54,-75,-65,-70,-81,-62,-75,-91,-91,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-53,-74,-66,100,-80,-69,-77,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-55,-74,-64,-70,100,-63,-74,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-57,-77,-64,-71,-87,-62,-73,-92,100,-87,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-53,-73,-64,-70,100,-68,-77,-88,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-54,-52,-78,-64,-72,-87,-71,-76,100,-92,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-51,-73,-60,-78,100,-61,-67,-87,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-51,-71,-59,-80,-83,-68,-68,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-52,-73,-68,100,-73,-61,-78,-82,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-50,-72,-69,-80,-74,-62,-67,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-51,-70,-70,-79,100,-62,-68,-86,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-51,-73,-70,-80,-75,-68,-68,-84,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-51,-73,-61,-82,-80,-68,-68,-90,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-52,-73,-60,-82,-82,-78,-68,-86,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-51,-70,-69,-79,100,-68,-66,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-51,-74,-67,100,-75,-62,-67,-84,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-54,-67,-77,-67,-75,100,-66,-80,-81,-88,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-57,-77,-58,-80,-78,-67,-77,-89,-83,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-57,-78,100,-80,-82,-66,100,-85,100,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-54,-65,-76,-66,100,-77,-69,-79,-84,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-51,-75,-67,-75,-78,-62,-77,-83,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-63,-77,-64,-74,-81,-65,-78,-84,-88,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-51,-59,-73,-67,-77,100,-62,-77,-84,100,-91,-89,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-50,-76,-65,-72,-79,-63,-79,-82,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-50,-64,-74,-63,-74,-78,-67,-80,-84,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-63,-75,-66,-75,-79,-67,-75,-81,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-53,-72,-60,100,-73,-61,-70,-90,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-57,-73,100,100,-73,-74,-69,-88,-92,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-54,-72,-68,-81,-88,-60,-68,-83,-94,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-53,-73,-70,-81,-76,-62,-70,-83,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-56,-72,-62,-82,100,-62,-69,-90,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-56,-72,-69,-80,-74,-66,-70,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-55,-72,-68,100,-75,-76,-68,-82,100,100,-90,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-57,-73,-68,-80,-74,-67,-68,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-54,-73,-69,-82,-85,-67,-70,-82,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-56,-71,-71,-82,100,-64,-68,-82,-92,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-47,-71,100,-76,-75,-62,-73,-81,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-55,-76,100,-75,-74,-59,-74,-84,-89,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-55,-76,-59,-74,100,-67,-75,100,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-46,-73,-68,-73,100,-59,-76,-89,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-82,-49,-76,-67,-73,-78,-62,-75,-92,100,100,-91,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-51,-77,-58,-78,-75,-59,-76,-81,-93,100,-93,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-65,-56,-77,-65,-74,-74,-62,-78,-86,100,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-51,-75,100,100,-75,-62,-71,-81,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-52,100,-59,100,-78,-62,-75,-84,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-52,-74,-61,-73,100,-59,-73,-86,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-55,-72,-59,-76,100,-57,-70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-56,-80,-60,100,-73,-71,-69,-85,100,100,100,-94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-65,-54,100,-63,-76,100,-70,-69,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-55,-82,-63,-77,100,-58,-70,-83,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-64,-57,-75,-63,-82,100,-58,-70,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-64,-54,-71,-63,-81,-75,-70,-69,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-54,-71,-59,-76,100,-58,-69,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-57,-71,-59,-73,100,-66,-69,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-54,-76,-61,-77,100,-57,-69,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-64,-54,-72,-69,-77,-77,-69,-69,-81,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-54,-55,-82,-54,-76,100,-65,-72,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-52,-72,-58,-73,-74,-69,-72,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-46,-77,-56,-81,-76,-65,-70,-83,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-47,-71,-55,-76,-76,-65,-69,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-52,-56,-70,-54,-79,-76,-68,-72,-81,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-46,-73,-57,-74,-76,-65,-71,-81,-92,100,-90,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-56,100,-54,-72,100,-67,100,-82,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-53,-55,-72,-54,-73,100,-66,-70,-82,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-47,-70,-56,-76,-76,-63,-71,-83,-92,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-47,-73,-57,-72,100,-63,-69,-84,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-66,-52,-73,-51,-81,100,-65,-67,-88,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-53,-73,100,-79,100,-67,-67,-88,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-65,-62,-79,-55,100,-75,-65,100,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-62,-74,-51,-68,100,-72,-66,-85,100,100,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-66,-52,-74,-50,-80,100,-66,-67,-86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-62,-73,-56,-80,-74,-65,-66,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-62,100,-50,-79,100,-72,-67,-81,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-66,-52,100,100,-81,-76,-65,-78,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-63,-74,-56,-81,100,-65,-67,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-53,100,-54,-80,-77,-65,-68,-82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-55,100,-86,-78,-76,-63,-74,-85,-93,100,-91,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,-59,-65,-48,-79,-78,-69,-72,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-60,-69,-50,-81,100,-73,-71,-88,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-64,-71,-53,-77,-78,-66,-71,-83,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-53,-71,-52,-79,100,-69,-72,-83,-92,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-61,100,-48,-80,-77,-87,-72,-87,-92,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-53,-72,-52,-83,100,-62,-72,-83,-95,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-59,-77,100,-78,100,-61,-69,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-58,-71,-52,-77,100,-84,-72,-81,100,100,-89,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-53,-70,-49,-79,100,-69,-72,-85,100,-89,-89,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-67,100,-53,100,-71,-73,-70,-86,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-68,-74,100,-81,-70,100,-70,-85,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-68,-73,-55,-82,100,-77,-76,-84,100,100,-89,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-68,-79,-53,-81,-70,-75,-73,-85,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-54,-75,-55,-80,-70,-77,-72,-87,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-56,-74,-54,-82,100,-60,-72,-85,-93,100,-88,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-57,-80,-51,-80,100,-67,-75,-83,-91,100,100,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-56,-73,-50,-82,100,-73,-75,-86,100,100,-89,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-56,100,-49,-80,-71,-62,-76,-83,100,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-68,-74,-54,-82,-71,-60,-73,-87,100,100,-89,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-58,-55,-72,100,-75,-68,-69,-73,-80,-91,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-55,-70,-60,-75,-68,-70,-71,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-59,-74,-62,100,-79,-67,-72,-81,-91,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-66,-73,100,-76,-69,-64,-72,-81,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-56,-54,-74,-58,-75,100,-70,-73,-80,100,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-66,-71,-57,-76,-69,-64,-72,-83,-92,100,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-55,-54,-71,-59,-77,-69,-62,-73,-80,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-54,-76,100,-76,-68,-67,-73,-80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-60,-63,-73,-55,100,100,-68,-72,-80,-90,100,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-56,-70,-59,-74,100,-64,-74,-81,-90,-88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-57,-78,-55,-81,-67,-70,100,-84,100,100,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-62,-73,-54,-80,100,-70,-78,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-57,-57,-72,-56,-80,-69,-81,-77,-83,-95,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-62,-73,-57,-80,-67,-69,-79,-87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-57,-74,-58,-82,100,-84,100,-85,100,100,100,-92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-64,-57,-70,-54,-82,100,-83,-76,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-62,-73,-54,-80,100,-85,-77,-83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-61,-76,-52,-81,100,-70,-78,-84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-61,-72,-54,-81,-67,-84,-78,-84,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-63,-57,-73,-56,-80,-68,-85,-77,-85,100,100,-89,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-62,-54,-66,-57,-72,100,-78,-72,-80,-90,100,-83,-90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-64,-67,100,-62,-74,100,100,-76,-85,100,100,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-59,-52,-65,-58,-77,100,-76,-72,-82,100,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-64,-62,100,-57,-72,-74,-83,-75,-80,100,-89,100,100,-93,100,100,100,100,100,100,100,100,100,100,100,100,100,100
-61,-61,-69,-61,-77,100,-75,-71,-80,100,-90,-85,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
